series_id,pass_id,common_key,series_role,master_profile_id,worker_id,robot_id,time_ms,current_a,voltage_v,speed_value
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,10600,208.48,25.64,34.72
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,10700,210.43,25.95,34.28
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,10800,212.25,26.18,34.25
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,10900,209.39,25.84,34.53
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,11000,207.29,25.44,35.11
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,11100,205.49,25.12,35.35
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,11200,204.47,24.98,35.7
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,11300,205.15,25.03,35.79
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,11400,204.87,25.1,35.86
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,11500,206.4,25.24,35.43
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,11600,209.21,25.62,34.75
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,11700,209.88,25.85,34.37
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,11800,209.87,25.79,34.32
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,11900,207.85,25.63,34.88
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,12000,206.3,25.34,35.3
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,12100,205.11,25.16,35.45
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,12200,205.47,25.18,35.41
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,12300,205.77,25.22,35.52
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,12400,208.24,25.56,35.44
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,12500,210.04,25.78,34.98
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,12600,211.46,26.03,34.47
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,12700,212.11,26.13,34.11
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,12800,212.33,26.15,33.8
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,12900,211.65,26.1,34.02
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,13000,210.83,25.99,34.06
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,13100,209.88,25.69,34.61
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,13200,208.96,25.53,35.18
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,13300,207.17,25.37,35.35
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,13400,207.31,25.41,35.43
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,13500,208.06,25.62,34.61
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,13600,208.79,25.66,34.52
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,13700,208.3,25.62,34.49
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,13800,205.89,25.27,35.17
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,13900,205.18,25.08,35.53
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,14000,204.89,25.06,35.67
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,14100,205.74,25.11,35.27
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,14200,206.94,25.37,34.94
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,14300,209.78,25.81,34.06
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,14400,212.98,26.21,33.76
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,14500,211.39,25.96,34.05
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,14600,209.94,25.84,34.31
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,14700,207.04,25.31,35.48
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,14800,205.79,25.18,35.89
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,14900,208.57,25.54,35.1
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,15000,213.06,26.21,33.97
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,15100,213.31,26.25,33.85
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,15200,211.59,26.03,34.5
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,15300,208.88,25.69,34.92
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,15400,206.66,25.47,35.22
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,15500,205.3,25.22,35.74
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,15600,206.24,25.13,35.81
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,15700,206.42,25.26,35.6
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,15800,206.14,25.36,35.44
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,15900,206.24,25.37,35.11
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,16000,207.44,25.62,34.84
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,16100,208.38,25.63,34.74
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,16200,209.34,25.71,34.77
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,16300,209.93,25.77,34.52
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,16400,209.47,25.77,34.4
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,16500,209.83,25.81,34.54
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,16600,209.39,25.69,34.76
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,16700,207.13,25.31,35.43
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,16800,205.0,25.12,35.91
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,16900,205.53,25.1,35.81
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,17000,206.81,25.24,35.41
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,17100,208.53,25.56,34.96
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,17200,210.59,25.96,34.33
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,17300,210.58,25.98,34.12
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,17400,208.61,25.59,34.9
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,17500,206.25,25.27,35.25
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,17600,205.03,25.11,35.22
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,17700,205.74,25.14,35.45
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,17800,206.39,25.23,35.23
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,17900,207.21,25.44,34.92
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,18000,209.7,25.79,34.64
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,18100,210.35,25.94,34.08
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,18200,209.46,25.79,33.99
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,18300,208.08,25.5,34.67
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,18400,206.18,25.24,35.15
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,18500,206.13,25.19,35.12
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,18600,205.82,25.09,35.17
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,18700,206.86,25.24,35.01
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,18800,208.68,25.6,34.43
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,18900,210.74,25.92,34.03
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,19000,210.37,25.87,34.34
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,19100,206.88,25.37,34.72
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,19200,205.94,25.2,34.99
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,19300,206.41,25.26,35.1
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,19400,207.07,25.44,34.89
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,19500,209.07,25.66,34.43
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,19600,210.58,25.94,34.25
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,19700,210.49,25.85,33.88
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,19800,210.15,25.77,33.96
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,19900,210.07,25.86,34.04
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,20000,208.98,25.67,34.43
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,20100,207.52,25.41,34.87
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,20200,206.01,25.16,35.19
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,20300,205.47,25.12,35.1
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,20400,207.21,25.42,34.86
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,20500,208.08,25.4,34.84
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,20600,209.69,25.7,33.78
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,20700,210.89,25.97,33.81
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,20800,208.72,25.55,34.27
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,20900,206.06,25.22,34.86
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,21000,205.63,25.19,35.14
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,21100,206.72,25.33,35.21
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,21200,206.98,25.38,34.9
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,21300,206.96,25.36,34.67
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,21400,207.94,25.47,34.84
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,21500,208.71,25.52,34.66
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,21600,206.38,25.22,34.93
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,21700,207.86,25.46,34.56
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,21800,209.99,25.79,34.19
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,21900,211.34,26.02,34.05
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,22000,211.8,26.04,34.23
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,22100,210.14,25.88,34.3
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,22200,206.37,25.28,35.28
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,22300,206.98,25.29,35.72
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,22400,208.11,25.52,35.22
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,22500,209.44,25.8,34.24
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,22600,213.41,26.45,33.73
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,22700,213.03,26.25,33.64
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,22800,211.28,25.98,34.01
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,22900,210.07,25.8,34.76
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,23000,208.25,25.57,35.25
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,23100,207.23,25.51,35.14
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,23200,205.81,25.16,35.59
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,23300,204.96,25.14,35.91
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,23400,205.49,25.1,35.92
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,23500,206.52,25.27,35.67
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,23600,206.05,25.18,35.3
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,23700,207.35,25.47,35.22
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,23800,207.7,25.52,35.1
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,23900,208.23,25.64,34.76
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,24000,210.09,25.78,34.42
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,24100,210.05,25.85,34.59
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,24200,209.41,25.74,34.7
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,24300,209.04,25.66,34.92
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,24400,208.07,25.5,34.9
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,24500,208.62,25.6,34.68
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,24600,209.98,25.82,34.23
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,24700,211.54,26.07,34.09
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,24800,211.87,26.2,34.15
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,24900,209.95,25.9,34.26
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,25000,208.76,25.69,34.22
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,25100,208.06,25.56,34.53
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,25200,206.51,25.3,35.32
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,25300,205.47,25.13,35.57
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,25400,206.51,25.23,35.51
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,25500,207.03,25.37,35.15
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,25600,208.5,25.58,34.89
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,25700,209.85,25.75,34.51
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,25800,209.79,25.8,34.16
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,25900,211.02,26.04,33.93
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,26000,212.33,26.16,33.81
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,26100,211.65,26.04,33.83
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,26200,210.35,25.85,34.05
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,26300,209.02,25.67,34.39
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,26400,208.22,25.53,34.65
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,26500,207.68,25.43,34.88
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,26600,206.89,25.27,35.32
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,26700,206.34,25.15,35.3
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,26800,205.93,25.2,35.05
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,26900,206.84,25.41,34.87
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,27000,208.18,25.5,34.62
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,27100,208.87,25.68,34.27
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,27200,210.27,25.96,34.09
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,27300,209.83,25.75,34.08
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,27400,209.31,25.68,34.25
S-E11-2-M,P-E11-2,WO-2026-0420|J-E-11,master,MP-KIM,WK-M1,RB-04,27500,209.27,25.69,34.48
S-E11-2-R,P-E11-2,WO-2026-0420|J-E-11,robot,MP-KIM,,RB-04,0,203.49,25.87,36.62
S-E11-2-R,P-E11-2,WO-2026-0420|J-E-11,robot,MP-KIM,,RB-04,100,203.8,26.01,36.72
S-E11-2-R,P-E11-2,WO-2026-0420|J-E-11,robot,MP-KIM,,RB-04,200,203.52,25.92,36.49
S-E11-2-R,P-E11-2,WO-2026-0420|J-E-11,robot,MP-KIM,,RB-04,300,203.58,26.01,36.52
S-E11-2-R,P-E11-2,WO-2026-0420|J-E-11,robot,MP-KIM,,RB-04,400,203.64,25.97,36.55
S-E11-2-R,P-E11-2,WO-2026-0420|J-E-11,robot,MP-KIM,,RB-04,500,202.71,25.84,36.44
S-E11-2-R,P-E11-2,WO-2026-0420|J-E-11,robot,MP-KIM,,RB-04,600,202.81,25.88,36.42
S-E11-2-R,P-E11-2,WO-2026-0420|J-E-11,robot,MP-KIM,,RB-04,700,202.38,25.86,36.67
S-E11-2-R,P-E11-2,WO-2026-0420|J-E-11,robot,MP-KIM,,RB-04,800,202.99,25.8,36.54
S-E11-2-R,P-E11-2,WO-2026-0420|J-E-11,robot,MP-KIM,,RB-04,900,203.14,25.87,36.57
S-E11-2-R,P-E11-2,WO-2026-0420|J-E-11,robot,MP-KIM,,RB-04,1000,204.07,25.98,36.66
S-E11-2-R,P-E11-2,WO-2026-0420|J-E-11,robot,MP-KIM,,RB-04,1100,202.89,25.94,36.81
S-E11-2-R,P-E11-2,WO-2026-0420|J-E-11,robot,MP-KIM,,RB-04,1200,203.07,25.81,36.57
S-E11-2-R,P-E11-2,WO-2026-0420|J-E-11,robot,MP-KIM,,RB-04,1300,202.1,25.79,36.5
S-E11-2-R,P-E11-2,WO-2026-0420|J-E-11,robot,MP-KIM,,RB-04,1400,203.48,25.9,36.61
S-E11-2-R,P-E11-2,WO-2026-0420|J-E-11,robot,MP-KIM,,RB-04,1500,203.9,25.96,36.65
S-E11-2-R,P-E11-2,WO-2026-0420|J-E-11,robot,MP-KIM,,RB-04,1600,204.14,25.98,36.52
S-E11-2-R,P-E11-2,WO-2026-0420|J-E-11,robot,MP-KIM,,RB-04,1700,204.03,26.03,36.53
S-E11-2-R,P-E11-2,WO-2026-0420|J-E-11,robot,MP-KIM,,RB-04,1800,204.03,26.03,36.44
S-E11-2-R,P-E11-2,WO-2026-0420|J-E-11,robot,MP-KIM,,RB-04,1900,203.88,25.97,36.59
S-E11-2-R,P-E11-2,WO-2026-0420|J-E-11,robot,MP-KIM,,RB-04,2000,203.42,25.92,36.69
S-E11-2-R,P-E11-2,WO-2026-0420|J-E-11,robot,MP-KIM,,RB-04,2100,202.64,25.85,36.69
S-E11-2-R,P-E11-2,WO-2026-0420|J-E-11,robot,MP-KIM,,RB-04,2200,202.23,25.82,36.58
S-E11-2-R,P-E11-2,WO-2026-0420|J-E-11,robot,MP-KIM,,RB-04,2300,202.16,25.63,36.68
S-E11-2-R,P-E11-2,WO-2026-0420|J-E-11,robot,MP-KIM,,RB-04,2400,202.1,25.72,36.65
S-E11-2-R,P-E11-2,WO-2026-0420|J-E-11,robot,MP-KIM,,RB-04,2500,202.47,25.8,36.64
S-E11-2-R,P-E11-2,WO-2026-0420|J-E-11,robot,MP-KIM,,RB-04,2600,202.51,25.77,36.62
S-E11-2-R,P-E11-2,WO-2026-0420|J-E-11,robot,MP-KIM,,RB-04,2700,201.76,25.75,36.44
S-E11-2-R,P-E11-2,WO-2026-0420|J-E-11,robot,MP-KIM,,RB-04,2800,203.02,25.85,36.63
S-E11-2-R,P-E11-2,WO-2026-0420|J-E-11,robot,MP-KIM,,RB-04,2900,203.13,25.87,36.72
S-E11-2-R,P-E11-2,WO-2026-0420|J-E-11,robot,MP-KIM,,RB-04,3000,202.24,25.85,36.65
S-E11-2-R,P-E11-2,WO-2026-0420|J-E-11,robot,MP-KIM,,RB-04,3100,203.45,25.96,36.64
S-E11-2-R,P-E11-2,WO-2026-0420|J-E-11,robot,MP-KIM,,RB-04,3200,202.95,25.94,36.54
S-E11-2-R,P-E11-2,WO-2026-0420|J-E-11,robot,MP-KIM,,RB-04,3300,203.19,25.85,36.67
S-E11-2-R,P-E11-2,WO-2026-0420|J-E-11,robot,MP-KIM,,RB-04,3400,202.63,25.83,36.63
S-E11-2-R,P-E11-2,WO-2026-0420|J-E-11,robot,MP-KIM,,RB-04,3500,202.47,25.83,36.71
S-E11-2-R,P-E11-2,WO-2026-0420|J-E-11,robot,MP-KIM,,RB-04,3600,202.61,25.77,36.67
S-E11-2-R,P-E11-2,WO-2026-0420|J-E-11,robot,MP-KIM,,RB-04,3700,202.28,25.81,36.67
S-E11-2-R,P-E11-2,WO-2026-0420|J-E-11,robot,MP-KIM,,RB-04,3800,202.96,25.81,36.66
S-E11-2-R,P-E11-2,WO-2026-0420|J-E-11,robot,MP-KIM,,RB-04,3900,203.92,25.96,36.57
S-E11-2-R,P-E11-2,WO-2026-0420|J-E-11,robot,MP-KIM,,RB-04,4000,204.0,25.96,36.57
S-E11-2-R,P-E11-2,WO-2026-0420|J-E-11,robot,MP-KIM,,RB-04,4100,203.64,25.95,36.59
S-E11-2-R,P-E11-2,WO-2026-0420|J-E-11,robot,MP-KIM,,RB-04,4200,203.43,25.99,36.48
S-E11-2-R,P-E11-2,WO-2026-0420|J-E-11,robot,MP-KIM,,RB-04,4300,203.46,26.06,36.62
